% Model,Qsense_electroaimant_controlechamp3D.mph
% Version,COMSOL 5.5.0.359
% Date,"Oct 31 2022, 10:27"
% Dimension,3
% Nodes,125
% Expressions,3
% Description,Arrow volume
% x,y,z,VectorX,VectorY,VectorZ
-0.0025,-0.0025,-0.0025,0.002237629636169159,0.009594294127174836,0.00443383547013406
-0.00125,-0.0025,-0.0025,0.0023923122121063275,0.009852808699055794,0.004458565752804235
0,-0.0025,-0.0025,0.0025281412061980064,0.009897468748709124,0.004470599951233734
0.0012499999999999998,-0.0025,-0.0025,0.002663970200289684,0.009942128798362449,0.004482634149663229
0.0025,-0.0025,-0.0025,0.0030608384711475617,0.009752418600670588,0.004209021889494078
-0.0025,-0.00125,-0.0025,0.002488874306305183,0.009665106556645223,0.004264102153292634
-0.00125,-0.00125,-0.0025,0.0025638375320134648,0.009857700309495681,0.004172153484164689
0,-0.00125,-0.0025,0.0026996665261051424,0.009902360359149005,0.004184187682594186
0.0012499999999999998,-0.00125,-0.0025,0.002719095844933353,0.00989749909307839,0.0042001676938473575
0.0025,-0.00125,-0.0025,0.0027924869481225356,0.009679012692326341,0.004007659439734112
-0.0025,0,-0.0025,0.0027401189764411985,0.009735918986115602,0.004094368836451209
-0.00125,0,-0.0025,0.0026975115634990656,0.009894610239336833,0.0039870775138467675
0,0,-0.0025,0.0026529686176415407,0.009871871908307297,0.0039223962429819235
0.0012499999999999998,0,-0.0025,0.0026084256717840153,0.009849133577277762,0.0038577149721170816
0.0025,0,-0.0025,0.0025241354250975087,0.009605606783982087,0.0038062969899741545
-0.0025,0.0012499999999999998,-0.0025,0.0029598106036716407,0.009752780407523837,0.003887674912092652
-0.00125,0.0012499999999999998,-0.0025,0.002764546742347649,0.009836251085298352,0.0037968710645231453
0,0.0012499999999999998,-0.0025,0.002584338192297684,0.009821588806186714,0.003656906071761822
0.0012499999999999998,0.0012499999999999998,-0.0025,0.002497755498634679,0.00980076806147713,0.0035152622503868054
0.0025,0.0012499999999999998,-0.0025,0.0024532125527771532,0.00977802973044759,0.003450580979521962
-0.0025,0.0025,-0.0025,0.0030371094733181664,0.009787014918173907,0.0036585167398803554
-0.00125,0.0025,-0.0025,0.0028569009232682083,0.00977235263906227,0.0035185517471190333
0,0.0025,-0.0025,0.0026766923732182485,0.009757690359950635,0.003378586754357714
0.0012499999999999998,0.0025,-0.0025,0.0024964838231682877,0.009743028080838998,0.003238621761596395
0.0025,0.0025,-0.0025,0.0023425423796278114,0.00972966421464696,0.0031081282577916838
-0.0025,-0.0025,-0.00125,0.0021636453002371846,0.009256368869204123,0.004225330853605731
-0.00125,-0.0025,-0.00125,0.0023003562934781636,0.009639045972490339,0.004328593519071788
0,-0.0025,-0.00125,0.0025078956010613574,0.009676890887812168,0.004261756077231392
0.0012499999999999998,-0.0025,-0.00125,0.0027154349086445486,0.009714735803134002,0.004194918635390994
0.0025,-0.0025,-0.00125,0.0029445361224038915,0.00962314642176671,0.004065688454244792
-0.0025,-0.00125,-0.00125,0.0023861326316671847,0.009403794200074304,0.004157467676489591
-0.00125,-0.00125,-0.00125,0.0023967761637306746,0.009542206973644803,0.004031432879633127
0,-0.00125,-0.00125,0.0025326051578223496,0.009586867023298131,0.004043467078062627
0.0012499999999999998,-0.00125,-0.00125,0.002855279279495224,0.009778811169337816,0.004135355867065281
0.0025,-0.00125,-0.00125,0.002827329043226228,0.009627370186206487,0.00410901558434736
-0.0025,0,-0.00125,0.002637377301803206,0.009474606629544689,0.003987734359648167
-0.00125,0,-0.00125,0.002673199349135862,0.009725545031687809,0.003913922683419953
0,0,-0.00125,0.0025952376674405735,0.00965953308713683,0.004015304704640082
0.0012499999999999998,0,-0.00125,0.002586927756470202,0.009705405260993564,0.003933993417305318
0.0025,0,-0.00125,0.0025589775202012038,0.009553964277862238,0.003907653134587399
-0.0025,0.0012499999999999998,-0.00125,0.002773829979855147,0.00952329029227043,0.003961229360593552
-0.00125,0.0012499999999999998,-0.00125,0.0027509741506601187,0.009615681555919034,0.004040978060809188
0,0.0012499999999999998,-0.00125,0.0025707656006101493,0.009601019276807399,0.003901013068047865
0.0012499999999999998,0.0012499999999999998,-0.00125,0.0024400245484337097,0.009588429240306659,0.0036081707120449616
0.0025,0.0012499999999999998,-0.00125,0.0022906259971761777,0.009480558369517991,0.0037062906848274358
-0.0025,0.0025,-0.00125,0.0030235368816306325,0.00956644538879459,0.003902623736166398
-0.00125,0.0025,-0.00125,0.002896799194423162,0.00970741619542079,0.0036176869301860985
0,0.0025,-0.00125,0.0025803696121617773,0.009631794458506222,0.0036258804958714443
0.0012499999999999998,0.0025,-0.00125,0.0022639400299003876,0.009556172721591647,0.0036340740615567876
0.0025,0.0025,-0.00125,0.0020145298977699965,0.00929606083262245,0.003777948111044483
-0.0025,-0.0025,0,0.0021513064383234686,0.009284954692067172,0.004009952185594835
-0.00125,-0.0025,0,0.002317390213683262,0.00946415360668794,0.004005916678548774
0,-0.0025,0,0.002560727330729129,0.009576580169818483,0.004040479776846916
