% Model,Qsense_electroaimant_controlechamp3D.mph
% Version,COMSOL 5.5.0.359
% Date,"Oct 31 2022, 10:23"
% Dimension,3
% Nodes,125
% Expressions,3
% Description,Arrow volume
% x,y,z,VectorX,VectorY,VectorZ
-0.0025,-0.0025,-0.0025,0.0021286688346414395,0.00942085296040818,0.0044520706570988855
-0.00125,-0.0025,-0.0025,0.0022613346234300574,0.009538767577532428,0.004431295902049103
0,-0.0025,-0.0025,0.002580148882556245,0.009702685475265684,0.004343761967514399
0.0012499999999999998,-0.0025,-0.0025,0.002686014877861324,0.009686385273212616,0.004276988365647501
0.0025,-0.0025,-0.0025,0.0027918808731664056,0.00967008507115954,0.004210214763780607
-0.0025,-0.00125,-0.0025,0.002407453135064283,0.009330403476837388,0.0042380379360454695
-0.00125,-0.00125,-0.0025,0.002500317561095998,0.009527891529905647,0.00411444505433396
0,-0.00125,-0.0025,0.002543699742172421,0.009656679578985692,0.004054453683899312
0.0012499999999999998,-0.00125,-0.0025,0.002649565737477503,0.00964037937693262,0.003987680082032416
0.0025,-0.00125,-0.0025,0.0027997242963170308,0.009458715465856096,0.003900927927724944
-0.0025,0,-0.0025,0.002752390836273419,0.009387425553109556,0.003979194052642207
-0.00125,0,-0.0025,0.0025853773293088612,0.00953129511261855,0.0038613539926201715
0,0,-0.0025,0.00262341213538091,0.009702544146164036,0.0037791515312955363
0.0012499999999999998,0,-0.0025,0.002575030583582749,0.009579568573234082,0.0037016331966866
0.0025,0,-0.0025,0.002562280269056271,0.009410847885647639,0.0037610381412407344
-0.0025,0.0012499999999999998,-0.0025,0.002828872199268314,0.009427430418810404,0.0036717842762917373
-0.00125,0.0012499999999999998,-0.0025,0.0026831840005382655,0.009573522541451576,0.003607204760389754
0,0.0012499999999999998,-0.0025,0.0025926342925909436,0.009649158641872643,0.0035338036628027856
0.0012499999999999998,0.0012499999999999998,-0.0025,0.0024639888285990135,0.00949302910687539,0.003527814921283739
0.0025,0.0012499999999999998,-0.0025,0.0022496930812178637,0.009260159991361955,0.0034411371834446834
-0.0025,0.0025,-0.0025,0.002940182904625742,0.009384253014593516,0.0035484266986492356
-0.00125,0.0025,-0.0025,0.00275966536353317,0.009613527407152423,0.0032997949840392754
0,0.0025,-0.0025,0.002599911352082132,0.009594584134826157,0.0034197978436980303
0.0012499999999999998,0.0025,-0.0025,0.002255206957878465,0.009456893630934788,0.003383318126090825
0.0025,0.0025,-0.0025,0.0019495994743623365,0.009146829748586594,0.0033157248269666696
-0.0025,-0.0025,-0.00125,0.0021752648434646173,0.009114863680990286,0.0041225842534162475
-0.00125,-0.0025,-0.00125,0.002293010344978664,0.00928907530117856,0.004167291792603132
0,-0.0025,-0.00125,0.0024675524768171,0.009484298468826636,0.0041254711127570905
0.0012499999999999998,-0.0025,-0.00125,0.0026583085394145164,0.009499676164213666,0.004083354149534224
0.0025,-0.0025,-0.00125,0.002916505039124315,0.009402387855895155,0.004012365528562759
-0.0025,-0.00125,-0.00125,0.002414433544359027,0.009189444881982492,0.0040907358500646635
-0.00125,-0.00125,-0.00125,0.002465714833645827,0.009399015616826677,0.004073006665549009
0,-0.00125,-0.00125,0.0025926861392847654,0.009528181527669386,0.003994593584874222
0.0012499999999999998,-0.00125,-0.00125,0.002698552134589846,0.009511881325616311,0.003927819983007322
0.0025,-0.00125,-0.00125,0.002730503706761398,0.00933041705880907,0.003961545822459873
-0.0025,0,-0.00125,0.0025127397957866544,0.009231170165994099,0.0039021180651598753
-0.00125,0,-0.00125,0.0025507746018587005,0.009402419199539581,0.0038199156038352285
0,0,-0.00125,0.002556236998900946,0.009482175631389396,0.0037052853012591366
0.0012499999999999998,0,-0.00125,0.0025058099940271123,0.009451270166187067,0.0037622510914215378
0.0025,0,-0.00125,0.0024930596795006313,0.00928254947860062,0.0038216560359756674
-0.0025,0.0012499999999999998,-0.00125,0.0027916371027370706,0.009347871790084786,0.0038019435556229195
-0.00125,0.0012499999999999998,-0.00125,0.002620257018673895,0.009448577692934203,0.003712888093418963
0,0.0012499999999999998,-0.00125,0.0024983144509449578,0.009453863403089926,0.003772481614802232
0.0012499999999999998,0.0012499999999999998,-0.00125,0.002428015088415088,0.009420460263284431,0.0037357170278414006
