% Model,Qsense_electroaimant_controlechamp3D.mph
% Version,COMSOL 5.5.0.359
% Date,"Nov 7 2022, 11:06"
% Dimension,3
% Nodes,75
% Expressions,3
% Description,Arrow volume
% x,y,z,VectorX,VectorY,VectorZ
-0.0025,-0.0025,-5.0E-4,0.004923072396398662,0.019877915611450827,0.008844953073928748
-0.00125,-0.0025,-5.0E-4,0.005203264299747958,0.02013950046584723,0.008925684566721659
0,-0.0025,-5.0E-4,0.005441984827831857,0.019840267106010334,0.008478929204999713
0.0012499999999999998,-0.0025,-5.0E-4,0.005581559117523593,0.020130941740555606,0.008595104848723603
0.0025,-0.0025,-5.0E-4,0.005729483624267795,0.019821635934866553,0.00861483083303679
-0.0025,-0.00125,-5.0E-4,0.005457539638811782,0.0201549915603591,0.008868364919620536
-0.00125,-0.00125,-5.0E-4,0.005745863262397911,0.020567872385717875,0.008845704991888647
0,-0.00125,-5.0E-4,0.005497821394919001,0.019880968729466677,0.00818419801297917
0.0012499999999999998,-0.00125,-5.0E-4,0.005540225016942688,0.020167708224411378,0.008590559573637196
0.0025,-0.00125,-5.0E-4,0.005688149523686891,0.019858402418722318,0.008610285557950376
-0.0025,0,-5.0E-4,0.00547110755155273,0.01987263683251865,0.008364304710807279
-0.00125,0,-5.0E-4,0.005571208809951405,0.020247451433939266,0.008320385274285193
0,0,-5.0E-4,0.005350966409617584,0.020513780513956203,0.00856628831423759
0.0012499999999999998,0,-5.0E-4,0.005647505967611659,0.020247877884552425,0.008678923613056248
0.0025,0,-5.0E-4,0.005569916397444731,0.019905247195913967,0.008576479519763938
-0.0025,0.0012499999999999998,-5.0E-4,0.005562651907476111,0.020125302305708203,0.008325191036501464
-0.00125,0.0012499999999999998,-5.0E-4,0.00553478065528086,0.020367966909826084,0.008297235585784563
0,0.0012499999999999998,-5.0E-4,0.0053876855097080055,0.019841862158453547,0.00907451360263469
0.0012499999999999998,0.0012499999999999998,-5.0E-4,0.005484035051560966,0.020181774587845133,0.008228677177214217
0.0025,0.0012499999999999998,-5.0E-4,0.005253385957180679,0.01982697877896147,0.00831602724909595
-0.0025,0.0025,-5.0E-4,0.005774484145175089,0.020034691490376424,0.008401914943797183
-0.00125,0.0025,-5.0E-4,0.005648340260449288,0.02023122868284123,0.008667499047549933
0,0.0025,-5.0E-4,0.005130771173984388,0.02012544123215902,0.008442026836158079
0.0012499999999999998,0.0025,-5.0E-4,0.005135680695031602,0.02014804682625914,0.008380013877723786
0.0025,0.0025,-5.0E-4,0.004759248834895546,0.019699023153054468,0.008395411331166027
-0.0025,-0.0025,0,0.004734626949738672,0.019725847466333508,0.008690126125230537
-0.00125,-0.0025,0,0.005189881987257657,0.02005643509022335,0.008657895478691748
0,-0.0025,0,0.005645137024776642,0.02038702271411319,0.008625664832152966
0.0012499999999999998,-0.0025,0,0.005884369895979794,0.02042266153141127,0.008545910795579793
0.0025,-0.0025,0,0.005903633495610794,0.020040320909016557,0.008587287824867519
-0.0025,-0.00125,0,0.005358251465791945,0.020076943284223485,0.00864220509062278
-0.00125,-0.00125,0,0.005463243187255789,0.02027065277277914,0.008707032929835302
0,-0.00125,0,0.005918498224774771,0.02060124039666897,0.008674802283296512
0.0012499999999999998,-0.00125,0,0.005534860088639376,0.020007497333058087,0.008516683177397202
0.0025,-0.00125,0,0.005633378966315051,0.019943171219060155,0.00857347056738786
-0.0025,0,0,0.005892718708205059,0.02035401923313176,0.008665616936314558
-0.00125,0,0,0.006181042331791193,0.020766900058490582,0.008642957008582669
0,0,0,0.005345601481314268,0.020353569622602923,0.008492411917997607
0.0012499999999999998,0,0,0.005493525988058474,0.020044263816913852,0.008512137902310793
0.0025,0,0,0.0056414504948026755,0.019734958011224817,0.008531863886623976
-0.0025,0.0012499999999999998,0,0.005483544501045243,0.020047144713860147,0.00845216558791059
-0.00125,0.0012499999999999998,0,0.005256718937854136,0.02029068946350384,0.008410806226375004
0,0.0012499999999999998,0,0.0056941215802132975,0.02088772031738504,0.00829828056799016
0.0012499999999999998,0.0012499999999999998,0,0.005481059459072601,0.020070232264168566,0.008372119065329127
0.0025,0.0012499999999999998,0,0.00525041036469232,0.01971543645528491,0.008459469137210861
-0.0025,0.0025,0,0.005695376738744163,0.01995653389852837,0.008528889495206304
-0.00125,0.0025,0,0.005468551175553147,0.020200078648172082,0.008487530133670727
0,0.0025,0,0.005522356958405611,0.02055659307780561,0.008375464715864749
0.0012499999999999998,0.0025,0,0.005081366262708839,0.020087421844021996,0.008657089395836617
0.0025,0.0025,0,0.004756273242407189,0.01958748082937791,0.00853885321928094
-0.0025,-0.0025,5.0E-4,0.004721244637248377,0.01964278209070963,0.008422337037200628
-0.00125,-0.0025,5.0E-4,0.005176499674767354,0.019973369714599464,0.008390106390661844
0,-0.0025,5.0E-4,0.005213819638183445,0.020109445129119045,0.008583038719051661
0.0012499999999999998,-0.0025,5.0E-4,0.005918608260730161,0.020504808911878385,0.008577065231709962
0.0025,-0.0025,5.0E-4,0.005937871860361178,0.020122468289483643,0.008618442260997672
-0.0025,-0.00125,5.0E-4,0.005258963292772106,0.019998895008087936,0.00841604526162502
-0.00125,-0.00125,5.0E-4,0.005449860874765486,0.02018758739715526,0.00843924384180539
0,-0.00125,5.0E-4,0.0056090227108838596,0.020077971559914542,0.008253440356303206
0.0012499999999999998,-0.00125,5.0E-4,0.0056483537314344304,0.020407659221921934,0.008563247974230295
0.0025,-0.00125,5.0E-4,0.0056676173310654275,0.020025318599527227,0.008604625003518017
-0.0025,0,5.0E-4,0.005510842414891287,0.01979592072358983,0.008643781444743657
-0.00125,0,5.0E-4,0.005619633973378479,0.0201405029322489,0.008626093221618728
0,0,5.0E-4,0.0056394222101236674,0.02009302009674316,0.008529267074399587
0.0012499999999999998,0,5.0E-4,0.005378099202138678,0.020310509531965545,0.008549430716750649
0.0025,0,5.0E-4,0.005397362801769681,0.01992816890957083,0.008590807746038365
-0.0025,0.0012499999999999998,5.0E-4,0.005501722966370007,0.01993667796953715,0.008528818797953207
-0.00125,0.0012499999999999998,5.0E-4,0.005422977328244153,0.02028056969350656,0.008511157305838254
0,0.0012499999999999998,5.0E-4,0.005403061725253695,0.02006988729463188,0.00847161606593839
0.0012499999999999998,0.0012499999999999998,5.0E-4,0.005461701453385825,0.020080931465927446,0.008525679007805442
0.0025,0.0012499999999999998,5.0E-4,0.0052628812996216865,0.0197197021062024,0.008602438563028298
-0.0025,0.0025,5.0E-4,0.005616269332313289,0.01987837630668032,0.008655864046615433
-0.00125,0.0025,5.0E-4,0.005389443769122258,0.020121921056324005,0.008614504685079846
0,0.0025,5.0E-4,0.005567660336824102,0.020600944702151094,0.008717959821096776
0.0012499999999999998,0.0025,5.0E-4,0.005042549813323421,0.020319594136045588,0.00875803861266261
0.0025,0.0025,5.0E-4,0.00475329764991882,0.019475938505701337,0.008682295107395852
