% Model,Qsense_electroaimant_controlechamp3D.mph
% Version,COMSOL 5.5.0.359
% Date,"Oct 27 2022, 16:18"
% Dimension,3
% Nodes,125
% Expressions,3
% Description,Arrow volume
% x,y,z,VectorX,VectorY,VectorZ
-0.0025,-0.0025,-0.0025,0.0012827631995326082,0.005078226789085786,0.0023226835736107096
-0.00125,-0.0025,-0.0025,0.0013329246789750555,0.00514133117552973,0.002341548792359569
0,-0.0025,-0.0025,0.0013830861584175022,0.00520443556197368,0.002360414011108428
0.0012499999999999998,-0.0025,-0.0025,0.0014174910717682583,0.005219761505860728,0.0023478079654722403
0.0025,-0.0025,-0.0025,0.001454563092658835,0.0051670773832133855,0.0023382900670678073
-0.0025,-0.00125,-0.0025,0.0012843043991159517,0.00512872316198206,0.0023204039653214785
-0.00125,-0.00125,-0.0025,0.0013425429642701411,0.005172643019417991,0.0022579756646318606
0,-0.00125,-0.0025,0.0013551118862489436,0.005258717879515091,0.002259686348928054
0.0012499999999999998,-0.00125,-0.0025,0.0013921839071395206,0.005206033756867749,0.00225016845052362
0.0025,-0.00125,-0.0025,0.0014292559280300967,0.005153349634220407,0.0022406505521191883
-0.0025,0,-0.0025,0.001362276449190108,0.005144930945747027,0.002222449663403397
-0.00125,0,-0.0025,0.0013700201134435753,0.005210672701935166,0.002241498092142671
0,0,-0.0025,0.001444615151794063,0.00530214313189105,0.0022579744219285583
0.0012499999999999998,0,-0.0025,0.0014235757568317265,0.005239489458745825,0.0022302035523738078
0.0025,0,-0.0025,0.0014025363618693858,0.005176835785600606,0.0022024326828190602
-0.0025,0.0012499999999999998,-0.0025,0.001460981840548302,0.005159001046636695,0.002159496680746658
-0.00125,0.0012499999999999998,-0.0025,0.0014090293389127581,0.0052459626421705275,0.0021884606680547232
0,0.0012499999999999998,-0.0025,0.0013681270125607363,0.005225894136074147,0.002142684912875528
0.0012499999999999998,0.0012499999999999998,-0.0025,0.0013488303955380256,0.005217506831181568,0.002093669254793813
0.0025,0.0012499999999999998,-0.0025,0.001327791000575684,0.005154853158036348,0.0020658983852390664
-0.0025,0.0025,-0.0025,0.0014555954098564423,0.005208513659120131,0.0021408508086898934
-0.00125,0.0025,-0.0025,0.0014874484280334168,0.005135816096300872,0.002288565872815963
0,0.0025,-0.0025,0.0013937565350531495,0.005145518425272247,0.002218886918790925
0.0012499999999999998,0.0025,-0.0025,0.0012890417755310605,0.005108576042651189,0.0021840482037378617
0.0025,0.0025,-0.0025,0.0012830130559699036,0.005111624759621651,0.0019746554399598876
-0.0025,-0.0025,-0.00125,0.0012648462108091423,0.005078891381037436,0.002283788326900104
-0.00125,-0.0025,-0.00125,0.0013512694585192397,0.005153075923995575,0.0023105615898406234
0,-0.0025,-0.00125,0.0014376927062293358,0.00522726046695371,0.002337334852781141
0.0012499999999999998,-0.0025,-0.00125,0.0013819988104557146,0.005221929677341949,0.002342816851812155
0.0025,-0.0025,-0.00125,0.001434729693034013,0.005168032458354154,0.0023185045249618313
-0.0025,-0.00125,-0.00125,0.0012510531748762498,0.0049702460020669284,0.002157637122552297
-0.00125,-0.00125,-0.00125,0.0013012146543186966,0.005033350388510875,0.0021765023413011547
0,-0.00125,-0.00125,0.0013513761337611426,0.005096454774954821,0.0021953675600500117
0.0012499999999999998,-0.00125,-0.00125,0.0013858679255207569,0.005116068921222745,0.0022268241786260194
0.0025,-0.00125,-0.00125,0.0013780080210983574,0.005197816445025249,0.002297608599430779
-0.0025,0,-0.00125,0.0012911788540809436,0.005047046250802145,0.0022007520357573687
-0.00125,0,-0.00125,0.0012876178280600108,0.005096750726029256,0.002217546644124235
0,0,-0.00125,0.0013234887400014417,0.005155025294877116,0.0021387025620818374
0.0012499999999999998,0,-0.00125,0.001360560760892019,0.005102341172229773,0.0021291846636774013
0.0025,0,-0.00125,0.0013976327817825968,0.00504965704958243,0.002119666765272969
-0.0025,0.0012499999999999998,-0.00125,0.0013979885885172093,0.005051154295991543,0.0021695132479910796
-0.00125,0.0012499999999999998,-0.00125,0.0014817124810350354,0.005037485876570472,0.002616135611021661
0,0.0012499999999999998,-0.00125,0.0013383367614858283,0.0051469676508682565,0.002195699496475727
0.0012499999999999998,0.0012499999999999998,-0.00125,0.0013654380791159404,0.005156124306078543,0.0021366912773204136
0.0025,0.0012499999999999998,-0.00125,0.0013443986841535946,0.0050934706329333205,0.0021089204077656596
-0.0025,0.0025,-0.00125,0.0013987876448639306,0.0051249715348692815,0.002237289385808172
-0.00125,0.0025,-0.00125,0.0014960662597351382,0.005020222915512676,0.0024405467885837704
0,0.0025,-0.00125,0.0013660493453217114,0.0050483232025969275,0.002333042032699379
0.0012499999999999998,0.0025,-0.00125,0.0012931747911253757,0.005052825486585161,0.002262825028402039
0.0025,0.0025,-0.00125,0.0012861015266961504,0.005054744743177289,0.0020787663583184224
-0.0025,-0.0025,0,0.0012120282401598616,0.005038113151462226,0.002161490668103313
-0.00125,-0.0025,0,0.0012984514878699584,0.005112297694420359,0.0021882639310438316
0,-0.0025,0,0.001303905755334924,0.005160223099706994,0.0023308672252469495
0.0012499999999999998,-0.0025,0,0.0014264040465361498,0.005170667788436317,0.0023480568307670396
0.0025,-0.0025,0,0.0014657824410623313,0.005135726129845667,0.0022359896557124365
-0.0025,-0.00125,0,0.001327548968019422,0.005093786000233549,0.0022290451518888347
-0.00125,-0.00125,0,0.001336418133159055,0.005148172105507054,0.00217078206705383
0,-0.00125,0,0.0013029932428103596,0.00519922953989912,0.0023649850345802445
0.0012499999999999998,-0.00125,0,0.001356329886548377,0.00521940733550456,0.0022394060570317107
0.0025,-0.00125,0,0.0014090607691266738,0.005165510116516766,0.0022150937301813846
-0.0025,0,0,0.0013312936201899494,0.005064757135596316,0.0022407082400801386
-0.00125,0,0,0.001374384778448152,0.00518404651659375,0.002153300203063826
0,0,0,0.0013020807302857932,0.0052382359800912355,0.0023991028439135404
0.0012499999999999998,0,0,0.0012996082146127246,0.005249191322175659,0.0022185101315006592
0.0025,0,0,0.0013523390971910204,0.0051952941031878615,0.002194197804650334
-0.0025,0.0012499999999999998,0,0.0014447202503600565,0.005076557562739711,0.002224320799703669
-0.00125,0.0012499999999999998,0,0.0013208707240522967,0.005007674410034881,0.0021514093978316244
0,0.0012499999999999998,0,0.001454354528602533,0.005090886873746703,0.002505511848635517
0.0012499999999999998,0.0012499999999999998,0,0.0014735174366712588,0.005108113936356694,0.0021642806130338535
0.0025,0.0012499999999999998,0,0.001407233844903561,0.005035692053323768,0.002187665263709747
-0.0025,0.0025,0,0.001447286451712682,0.005168870249270121,0.0022890774943389635
-0.00125,0.0025,0,0.0013388288374514019,0.005201921093293928,0.002260772154961918
0,0.0025,0,0.0016185440256146113,0.0053006123641226865,0.002251742472030457
0.0012499999999999998,0.0025,0,0.0014433950452381683,0.005150983637360654,0.0023020897521841433
0.0025,0.0025,0,0.0012891899974224004,0.004997864726732926,0.0021828772766769567
-0.0025,-0.0025,0.0012499999999999998,0.001232966069367545,0.005055386028504917,0.002078162073666992
-0.00125,-0.0025,0.0012499999999999998,0.0012456335172206772,0.005071519464845143,0.002065966272247038
0,-0.0025,0.0012499999999999998,0.0013031659484004701,0.005129460682044639,0.0021693624938536036
0.0012499999999999998,-0.0025,0.0012499999999999998,0.001425664239601691,0.005139905370773963,0.0021865520993736938
0.0025,-0.0025,0.0012499999999999998,0.0014597603933911112,0.005090530949914665,0.002174505428724429
-0.0025,-0.00125,0.0012499999999999998,0.0013351500287287982,0.005103433278076222,0.002142563491934424
-0.00125,-0.00125,0.0012499999999999998,0.0012836001625097743,0.005107393875931841,0.0020484844082570377
0,-0.00125,0.0012499999999999998,0.0013673344435263701,0.005072223308664096,0.0022359267803555623
0.0012499999999999998,-0.00125,0.0012499999999999998,0.001357890580554329,0.005152211794733585,0.0022058882673612525
0.0025,-0.00125,0.0012499999999999998,0.0013918079856132359,0.005095582463550757,0.0022105878131005296
-0.0025,0,0.0012499999999999998,0.001437333988090043,0.005151480527647529,0.0022069649102018554
-0.00125,0,0.0012499999999999998,0.0013741292269673746,0.005056149319983626,0.0022836172785752574
0,0,0.0012499999999999998,0.0013980579615223139,0.005034723559034082,0.002390819692747249
0.0012499999999999998,0,0.0012499999999999998,0.0012899381727764538,0.005157263308369686,0.0022419706517373544
0.0025,0,0.0012499999999999998,0.001323855577835362,0.005100633977186846,0.0022466701974766332
-0.0025,0.0012499999999999998,0.0012499999999999998,0.0014254309668435777,0.005118299284213862,0.0022154475619922025
-0.00125,0.0012499999999999998,0.0012499999999999998,0.001347196609305442,0.005042698501190828,0.0021310921420086416
0,0.0012499999999999998,0.0012499999999999998,0.0013451835755947624,0.005096333894127571,0.0022622514308798395
0.0012499999999999998,0.0012499999999999998,0.0012499999999999998,0.0013060593503435285,0.005032889021573454,0.002256497991348733
0.0025,0.0012499999999999998,0.0012499999999999998,0.0013363876392078824,0.005073684513418494,0.0022565058457455585
-0.0025,0.0025,0.0012499999999999998,0.0014321343322747032,0.005165904623096805,0.0022943401498319634
-0.00125,0.0025,0.0012499999999999998,0.001381744023606194,0.005289161982609479,0.002425545543385461
0,0.0025,0.0012499999999999998,0.0012948652773598184,0.004995454915939921,0.0021871877318275276
0.0012499999999999998,0.0025,0.0012499999999999998,0.0012106715336750987,0.004943496332469564,0.0021601815273639756
0.0025,0.0025,0.0012499999999999998,0.0012159913741952976,0.005055138241420042,0.002301659617524577
-0.0025,-0.0025,0.0025,0.0012405671300769285,0.005065033306347594,0.0019916804137125833
-0.00125,-0.0025,0.0025,0.001287929400021677,0.005096611310031438,0.0020384988513523256
0,-0.0025,0.0025,0.0013559800153022995,0.005142279927131433,0.0020407966884926944
0.0012499999999999998,-0.0025,0.0025,0.001445301607544014,0.005137381919011682,0.0020923747451634307
0.0025,-0.0025,0.0025,0.0015346231997857291,0.005132483910891931,0.0021439528018341674
-0.0025,-0.00125,0.0025,0.001303747102309019,0.005070292866761735,0.0021012718819217267
-0.00125,-0.00125,0.0025,0.0013388196090746466,0.005136862624604224,0.0021508972313969135
0,-0.00125,0.0025,0.0013920951026909838,0.00512538004280145,0.002184894504513538
0.0012499999999999998,-0.00125,0.0025,0.0014286354259024166,0.005154027563639859,0.002181537600156407
0.0025,-0.00125,0.0025,0.0014496607261395137,0.005174806674831608,0.002171618894405535
-0.0025,0,0.0025,0.0013723265262010481,0.005109368312854826,0.002203531746434208
-0.00125,0,0.0025,0.0014124542484034446,0.005184653494367008,0.0022044141102797723
0,0,0.0025,0.0014109218696000054,0.005211749909796365,0.0022051044466262003
0.0012499999999999998,0,0.0025,0.0014207158488604014,0.00519195999816427,0.002271548850856699
0.0025,0,0.0025,0.0014829540569129013,0.005128210052005224,0.0022602727408243114
-0.0025,0.0012499999999999998,0.0025,0.0014283054759015156,0.005163240960272118,0.0022889703036295486
-0.00125,0.0012499999999999998,0.0025,0.0014266712153692697,0.00523726315224657,0.0023268172081236764
0,0.0012499999999999998,0.0025,0.0014114399362549657,0.005232345453918601,0.0023758491922280926
0.0012499999999999998,0.0012499999999999998,0.0025,0.0013645577942246914,0.005159585350648871,0.002304570185388065
0.0025,0.0012499999999999998,0.0025,0.001325433568973456,0.005096140478094754,0.0022988167458569543
-0.0025,0.0025,0.0025,0.0014660741720454937,0.005128375677753887,0.0022833423534697984
-0.00125,0.0025,0.0025,0.001407340079507774,0.00519692813713191,0.002327122207784594
0,0.0025,0.0025,0.0013417410230231455,0.005153651316436363,0.0022937428582420778
0.0012499999999999998,0.0025,0.0025,0.0012920116033319628,0.005150637381860775,0.002390601285870678
0.0025,0.0025,0.0025,0.0012528873780807274,0.005087192509306656,0.0023848478463395677
